0,GC,SI,Ratio
1993-12-02,375.6,4.652,80.73946689595873
1993-12-03,378.6,4.85,78.0618556701031
1993-12-06,377.8,4.857,77.7846407247272
1993-12-07,379.3,4.945,76.70374115267947
1993-12-08,385.7,5.013,76.93995611410332
1993-12-09,384.4,4.997,76.92615569341605
1993-12-10,384.9,5.06,76.06719367588933
1993-12-13,388.6,5.165,75.23717328170378
1993-12-14,388.6,5.125,75.82439024390244
1993-12-15,389.0,5.125,75.90243902439025
1993-12-16,387.5,5.047,76.77828412918566
1993-12-17,388.9,5.052,76.97941409342835
1993-12-20,390.8,5.142,76.00155581485802
1993-12-21,389.3,5.0969999999999995,76.37826172258193
1993-12-22,387.2,5.07,76.37080867850098
1993-12-23,387.0,5.067,76.3765541740675
1993-12-27,389.1,5.127000000000001,75.89233469865418
1993-12-28,388.5,5.112,75.99765258215962
1993-12-29,391.8,5.145,76.15160349854229
1993-12-30,391.9,5.117,76.58784444010162
1994-01-03,394.7,5.25,75.18095238095238
1994-01-04,395.1,5.23,75.54493307839388
1994-01-05,392.1,5.085,77.10914454277287
1994-01-06,390.1,5.1370000000000005,75.93926416196223
1994-01-07,387.2,5.025,77.0547263681592
1994-01-10,385.7,5.062,76.19517977084156
1994-01-11,388.7,5.135,75.69620253164557
1994-01-12,386.9,5.1,75.86274509803921
1994-01-13,390.6,5.205,75.04322766570606
1994-01-14,390.1,5.235,74.51766953199618
1994-01-17,392.2,5.332000000000001,73.55588897224305
1994-01-18,393.6,5.347,73.6113708621657
1994-01-19,392.7,5.347,73.44305217879185
1994-01-20,387.9,5.275,73.53554502369667
1994-01-21,381.7,5.122000000000001,74.52167122217882
1994-01-24,381.4,5.125,74.41951219512195
1994-01-25,381.6,5.107,74.72097121597807
1994-01-26,384.6,5.14,74.82490272373542
1994-01-27,377.4,4.98,75.78313253012047
1994-01-28,376.9,5.02,75.0796812749004
1994-01-31,381.6,5.135,74.31353456669913
1994-02-01,386.1,5.29,72.98676748582231
1994-02-02,386.5,5.345,72.31057062675399
1994-02-03,389.1,5.475,71.06849315068494
1994-02-04,388.3,5.4270000000000005,71.54965911184816
1994-02-07,380.7,5.24,72.65267175572518
1994-02-08,384.1,5.27,72.88425047438331
1994-02-09,385.7,5.335,72.29615745079663
1994-02-10,383.7,5.32,72.12406015037594
1994-02-11,381.7,5.255,72.63558515699334
1994-02-14,385.6,5.35,72.0747663551402
1994-02-15,385.5,5.2620000000000005,73.26111744583808
1994-02-16,385.3,5.28,72.97348484848484
1994-02-17,384.3,5.233,73.4377985858972
1994-02-18,381.6,5.1770000000000005,73.71064322966969
1994-02-22,379.2,5.215,72.71332694151486
1994-02-23,378.9,5.23,72.4474187380497
1994-02-24,377.6,5.172000000000001,73.00850734725444
1994-02-25,379.8,5.226,72.67508610792193
1994-02-28,382.5,5.356,71.41523525018671
1994-03-01,379.4,5.305,71.51743638077285
1994-03-02,378.9,5.307,71.39626907857546
1994-03-03,378.3,5.272,71.75644916540212
1994-03-04,378.6,5.27,71.8406072106262
1994-03-07,376.9,5.207000000000001,72.3833301325139
1994-03-08,377.7,5.235,72.14899713467048
1994-03-09,380.1,5.34,71.17977528089888
1994-03-10,388.2,5.422000000000001,71.59719660641828
1994-03-11,386.1,5.405,71.43385753931545
1994-03-14,387.2,5.473,70.74730495158049
1994-03-15,387.6,5.488,70.6268221574344
1994-03-16,385.6,5.402,71.380970011107
1994-03-17,383.0,5.377000000000001,71.22931002417704
1994-03-18,387.6,5.437,71.28931395990436
1994-03-21,386.3,5.442,70.98493201029034
1994-03-22,389.7,5.615,69.4033837934105
1994-03-23,387.4,5.652,68.54210898796886
1994-03-24,391.9,5.745,68.21583986074847
1994-03-25,391.2,5.8,67.44827586206897
1994-03-28,388.1,5.697,68.1235738107776
1994-03-29,386.0,5.657,68.23404631430087
1994-03-30,386.1,5.64,68.45744680851065
1994-03-31,391.8,5.785,67.72687986171132
1994-04-04,388.7,5.5920000000000005,69.51001430615163
1994-04-05,386.7,5.555,69.61296129612961
1994-04-06,387.1,5.51,70.25408348457351
1994-04-07,386.1,5.457000000000001,70.75316107751512
1994-04-08,386.3,5.492000000000001,70.3386744355426
1994-04-11,379.9,5.265,72.15574548907883
1994-04-12,380.4,5.305,71.70593779453345
1994-04-13,380.0,5.315,71.49576669802445
1994-04-14,380.3,5.315,71.552210724365
1994-04-15,379.4,5.24,72.40458015267176
1994-04-18,378.5,5.267,71.86254034554774
1994-04-19,373.2,5.212000000000001,71.6039907904835
1994-04-20,373.9,5.255,71.15128449096099
1994-04-21,374.7,5.232,71.61697247706421
1994-04-22,372.1,5.1,72.9607843137255
1994-04-25,374.9,5.13,73.07992202729045
1994-04-26,375.3,5.175,72.52173913043478
1994-04-28,376.8,5.24,71.90839694656488
1994-04-29,377.8,5.337999999999999,70.77557137504685
1994-05-02,377.4,5.343,70.63447501403705
1994-05-03,376.8,5.28,71.36363636363636
1994-05-04,377.7,5.2170000000000005,72.39792984473834
1994-05-05,374.7,5.147,72.79968913930445
1994-05-06,384.5,5.475,70.22831050228311
1994-05-09,382.3,5.445,70.21120293847567
1994-05-10,379.8,5.317,71.43125822832424
1994-05-11,382.7,5.47,69.96343692870201
1994-05-12,380.8,5.395,70.58387395736794
1994-05-13,381.5,5.435,70.19319227230912
1994-05-16,383.7,5.597,68.55458281222083
1994-05-17,382.0,5.542000000000001,68.92818477084084
1994-05-18,382.5,5.577000000000001,68.58526089295319
1994-05-19,381.8,5.545,68.85482416591525
1994-05-20,386.3,5.66,68.25088339222614
1994-05-23,389.9,5.79,67.34024179620035
1994-05-24,387.3,5.625,68.85333333333334
1994-05-25,386.8,5.557,69.60590246535901
1994-05-26,383.9,5.472,70.15716374269005
1994-05-27,384.7,5.475,70.2648401826484
1994-05-31,387.1,5.55,69.74774774774775
1994-06-01,386.3,5.35,72.20560747663552
1994-06-02,386.8,5.385,71.82915506035283
1994-06-03,383.2,5.307,72.20651969097418
1994-06-06,382.9,5.2620000000000005,72.7670087419232
1994-06-07,383.5,5.3020000000000005,72.33119577517917
1994-06-08,384.1,5.355,71.72735760971055
1994-06-09,385.3,5.375,71.68372093023255
1994-06-10,385.8,5.367000000000001,71.88373392956959
1994-06-13,385.6,5.385,71.6063138347261
1994-06-14,386.4,5.392,71.66172106824925
1994-06-15,389.0,5.522,70.44549076421586
1994-06-16,387.5,5.46,70.97069597069597
1994-06-17,393.7,5.593,70.39156087967102
1994-06-20,390.9,5.475,71.3972602739726
1994-06-21,396.3,5.595,70.83109919571046
1994-06-22,391.4,5.372000000000001,72.85927029039462
1994-06-23,391.5,5.385,72.70194986072424
1994-06-24,392.9,5.4,72.75925925925925
1994-06-27,386.4,5.245,73.6701620591039
1994-06-28,387.9,5.292999999999999,73.28547137729076
1994-06-29,386.3,5.251,73.56693963054656
1994-06-30,387.3,5.38,71.98884758364312
1994-07-01,388.1,5.45,71.21100917431193
1994-07-05,386.9,5.365,72.11556383970176
1994-07-06,384.6,5.275,72.90995260663507
1994-07-07,385.7,5.252000000000001,73.43869002284843
1994-07-08,385.1,5.295,72.72898961284231
1994-07-11,388.1,5.347,72.58275668599214
1994-07-12,386.3,5.282,73.13517606967058
1994-07-13,384.0,5.165,74.34656340755082
1994-07-14,384.4,5.202999999999999,73.8804535844705
1994-07-15,386.4,5.275,73.25118483412321
1994-07-18,386.2,5.272,73.25493171471926
1994-07-19,387.1,5.345,72.42282507015904
1994-07-20,385.6,5.312,72.59036144578313
1994-07-21,384.3,5.252000000000001,73.17212490479817
1994-07-22,385.0,5.28,72.91666666666666
1994-07-25,384.9,5.31,72.48587570621469
1994-07-26,387.1,5.325,72.69483568075117
1994-07-27,387.7,5.372000000000001,72.17051377513029
1994-07-28,384.8,5.352,71.89835575485799
1994-07-29,383.0,5.332000000000001,71.83045761440358
1994-08-01,386.3,5.3229999999999995,72.57185797482623
1994-08-02,381.3,5.205,73.25648414985591
1994-08-03,380.1,5.182,73.35005789270552
1994-08-04,380.1,5.175,73.44927536231884
1994-08-05,379.9,5.153,73.72404424607025
1994-08-08,379.3,5.113,74.18345394093487
1994-08-09,380.0,5.135,74.00194741966894
1994-08-10,379.6,5.145,73.78036929057339
1994-08-11,381.0,5.202999999999999,73.22698443205843
1994-08-12,378.5,5.07,74.65483234714003
1994-08-15,379.5,5.072,74.82255520504732
1994-08-16,380.0,5.107,74.40767573918151
1994-08-17,379.4,5.117,74.14500683994528
1994-08-18,383.0,5.162000000000001,74.19604804339401
1994-08-19,384.0,5.215,73.63374880153404
1994-08-22,383.8,5.212999999999999,73.62363322463075
1994-08-23,383.6,5.207000000000001,73.67005953524101
1994-08-24,385.6,5.252000000000001,73.41964965727341
1994-08-25,385.1,5.247000000000001,73.39432056413187
1994-08-26,385.1,5.205,73.98655139289146
1994-08-29,388.9,5.4270000000000005,71.6602174313617
1994-08-30,387.8,5.369,72.22946544980444
1994-08-31,387.8,5.443,71.2474738195848
1994-09-01,388.3,5.495,70.66424021838034
1994-09-02,388.4,5.487,70.78549298341534
1994-09-06,389.2,5.535,70.31616982836495
1994-09-07,391.4,5.567,70.30716723549487
1994-09-08,391.6,5.515,71.00634632819583
1994-09-09,392.8,5.565,70.58400718778077
1994-09-12,391.9,5.535,70.80397470641373
1994-09-13,391.5,5.525,70.85972850678732
1994-09-14,389.9,5.487,71.05886641151812
1994-09-15,388.9,5.435,71.55473781048758
1994-09-16,390.5,5.475,71.32420091324201
1994-09-19,390.5,5.4670000000000005,71.42857142857142
1994-09-20,394.1,5.67,69.50617283950618
1994-09-21,394.6,5.662000000000001,69.69268809607912
1994-09-22,395.8,5.735,69.01482127288578
1994-09-23,396.4,5.74,69.05923344947735
1994-09-26,394.5,5.672000000000001,69.55218617771509
1994-09-27,398.1,5.76,69.11458333333334
1994-09-28,394.5,5.65,69.82300884955752
1994-09-29,395.2,5.6850000000000005,69.51627088830254
1994-09-30,394.2,5.657,69.68357786812798
1994-10-03,398.2,5.695,69.9209833187006
1994-10-04,395.7,5.64,70.15957446808511
1994-10-05,395.2,5.652,69.92215145081387
1994-10-06,395.1,5.665,69.7440423654016
1994-10-07,393.8,5.647,69.7361430848238
1994-10-10,393.4,5.615,70.06233303650934
1994-10-11,390.2,5.53,70.56057866184447
1994-10-12,390.6,5.515,70.82502266545785
1994-10-13,388.6,5.385,72.16341689879295
1994-10-14,390.0,5.3870000000000005,72.3965101169482
1994-10-17,392.1,5.435,72.14351425942964
1994-10-18,391.3,5.382000000000001,72.70531400966183
1994-10-19,392.3,5.405,72.5809435707678
1994-10-20,393.3,5.435,72.3643054277829
1994-10-21,392.8,5.325,73.76525821596245
1994-10-24,391.4,5.3420000000000005,73.26843878697116
1994-10-25,391.2,5.32,73.53383458646616
1994-10-26,391.0,5.412000000000001,72.24685883222467
1994-10-27,390.2,5.447,71.63576280521387
1994-10-28,388.7,5.367000000000001,72.42407303894167
1994-10-31,384.9,5.2620000000000005,73.14709236031926
1994-11-01,385.7,5.295,72.84230406043437
1994-11-02,385.5,5.335,72.25866916588566
1994-11-03,384.4,5.287000000000001,72.70663892566671
1994-11-04,384.7,5.2620000000000005,73.10908399847966
1994-11-07,383.3,5.205,73.64073006724304
1994-11-08,384.8,5.225,73.64593301435407
1994-11-09,384.5,5.118,75.12700273544353
1994-11-10,385.9,5.175,74.57004830917874
1994-11-11,385.7,5.165,74.675701839303
1994-11-14,385.3,5.175,74.45410628019324
1994-11-15,387.4,5.22,74.21455938697318
1994-11-16,386.8,5.232,73.92966360856269
1994-11-17,385.9,5.245,73.57483317445185
1994-11-18,384.5,5.147,74.70371089955313
1994-11-21,383.6,5.157,74.38433197595502
1994-11-22,383.9,5.142,74.65966549980551
1994-11-23,384.7,5.147,74.74256848649698
1994-11-28,382.9,5.1080000000000005,74.9608457321848
1994-11-29,382.0,5.045,75.7185332011893
1994-11-30,380.7,4.896,77.75735294117646
1994-12-01,382.3,4.985,76.69007021063189
1994-12-02,379.0,4.765,79.53830010493179
1994-12-05,379.0,4.645,81.59311087190528
1994-12-06,379.1,4.697,80.71109218650203
1994-12-07,379.2,4.686,80.92189500640205
1994-12-08,379.7,4.727,80.32578802623227
1994-12-09,379.9,4.757,79.86125709480766
1994-12-12,380.3,4.827,78.78599544230372
1994-12-13,380.3,4.79,79.3945720250522
1994-12-14,381.5,4.815,79.23156801661474
1994-12-15,382.7,4.847,78.95605529193314
1994-12-16,381.1,4.83,78.90269151138716
1994-12-19,381.7,4.817,79.24019099024288
1994-12-20,384.2,4.867,78.9397986439285
1994-12-21,383.8,4.842,79.26476662536143
1994-12-22,382.9,4.8100000000000005,79.6049896049896
1994-12-23,382.3,4.8069999999999995,79.52985229873103
1994-12-27,383.3,4.827,79.40749948207997
1994-12-28,385.3,4.93,78.15415821501014
1994-12-29,384.1,4.902,78.35577315381477
1994-12-30,384.4,4.917,78.17775066097214
1995-01-03,380.9,4.7620000000000005,79.98740025199494
1995-01-04,375.3,4.635,80.97087378640778
1995-01-05,376.6,4.732,79.58579881656804
1995-01-06,372.2,4.652,80.00859845227859
1995-01-09,374.0,4.69,79.74413646055436
1995-01-10,375.1,4.6850000000000005,80.06403415154749
1995-01-11,377.3,4.735,79.68321013727561
1995-01-12,381.4,4.862,78.44508432743726
1995-01-13,379.3,4.822,78.66030692658649
1995-01-16,378.3,4.827,78.37165941578621
1995-01-17,380.6,4.877,78.03977855238877
1995-01-18,382.6,4.897,78.12946702062487
1995-01-19,383.6,4.9,78.28571428571428
1995-01-20,385.4,4.917,78.38112670327435
1995-01-23,381.4,4.82,79.12863070539419
1995-01-24,381.8,4.837,78.93322307215217
1995-01-25,380.9,4.79,79.51983298538622
1995-01-26,381.7,4.795,79.60375391032325
1995-01-27,376.8,4.675,80.59893048128343
1995-01-30,376.8,4.73,79.66173361522198
1995-01-31,375.4,4.663,80.50611194509972
1995-02-01,378.7,4.67,81.09207708779444
1995-02-02,379.1,4.712,80.45415959252972
1995-02-03,378.8,4.672,81.07876712328768
1995-02-06,378.3,4.705,80.403825717322
1995-02-07,377.3,4.662,80.93093093093094
1995-02-08,378.3,4.717,80.19927920288319
1995-02-09,378.8,4.757,79.63001891948709
1995-02-10,378.4,4.757,79.54593231027958
1995-02-13,377.9,4.725,79.97883597883597
1995-02-14,378.4,4.755,79.57939011566772
1995-02-15,378.6,4.727,80.09308229320922
1995-02-16,378.6,4.725,80.12698412698414
1995-02-17,380.6,4.77,79.79035639412999
1995-02-21,380.6,4.738,80.3292528493035
1995-02-22,381.5,4.835,78.90382626680456
1995-02-23,381.0,4.803,79.32542161149281
1995-02-24,378.2,4.627,81.73762697212017
1995-02-27,378.0,4.489,84.20583648919582
1995-02-28,378.3,4.513,83.82450697983603
1995-03-01,376.2,4.422,85.07462686567165
1995-03-02,378.0,4.442,85.09680324178298
1995-03-03,377.8,4.42,85.47511312217195
1995-03-06,380.2,4.503,84.43260048856318
1995-03-07,385.4,4.695,82.08732694355696
1995-03-08,380.9,4.562,83.4940815431828
1995-03-09,382.4,4.625,82.68108108108108
1995-03-10,383.1,4.6080000000000005,83.13802083333333
1995-03-13,386.1,4.735,81.5417106652587
1995-03-14,386.7,4.72,81.92796610169492
1995-03-15,387.2,4.7620000000000005,81.31037379252415
1995-03-16,385.6,4.76,81.00840336134455
1995-03-17,384.2,4.735,81.14044350580781
1995-03-20,383.5,4.702,81.5610378562314
1995-03-21,382.8,4.605,83.1270358306189
1995-03-22,383.5,4.67,82.11991434689507
1995-03-23,384.3,4.695,81.85303514376997
1995-03-24,382.7,4.622,82.79965382951103
1995-03-27,382.3,4.625,82.65945945945946
1995-03-28,383.2,4.757,80.5549716207694
1995-03-29,382.9,4.775,80.18848167539267
1995-03-30,386.5,5.237,73.80179492075615
1995-03-31,392.2,5.31,73.86064030131827
1995-04-03,394.9,5.3,74.50943396226415
1995-04-04,395.1,5.297000000000001,74.58939022087974
1995-04-05,397.2,5.405,73.48751156336725
1995-04-06,397.4,5.42,73.3210332103321
1995-04-07,395.7,5.392,73.38649851632047
1995-04-10,392.6,5.255,74.70980019029496
1995-04-11,393.0,5.343,73.55418304323413
1995-04-12,392.7,5.337000000000001,73.58066329398538
1995-04-13,392.4,5.382000000000001,72.90969899665551
1995-04-17,396.5,5.725,69.25764192139738
1995-04-18,397.8,5.865,67.82608695652173
1995-04-19,397.4,5.795,68.57635893011216
1995-04-20,394.7,5.692,69.3429374560787
1995-04-21,392.7,5.68,69.13732394366197
1995-04-24,393.1,5.665,69.3909973521624
1995-04-25,392.3,5.7170000000000005,68.61990554486619
1995-04-26,388.0,5.57,69.6588868940754
1995-04-27,389.9,5.742000000000001,67.90316962730755
1995-04-28,388.5,5.722,67.89584061516952
1995-05-01,389.8,5.912999999999999,65.92254354811433
1995-05-02,390.6,5.96,65.53691275167786
1995-05-03,391.4,6.02,65.01661129568106
1995-05-04,393.0,6.16,63.798701298701296
1995-05-05,392.4,6.095,64.38063986874486
1995-05-08,390.9,6.05,64.61157024793388
1995-05-09,384.6,5.5,69.92727272727274
1995-05-10,384.5,5.445,70.61524334251607
1995-05-11,384.4,5.372000000000001,71.55621742367832
1995-05-12,384.3,5.352,71.80493273542601
1995-05-15,385.6,5.45,70.75229357798165
1995-05-16,385.5,5.44,70.86397058823529
1995-05-17,384.2,5.39,71.28014842300557
1995-05-18,384.2,5.392,71.25370919881306
1995-05-19,383.1,5.38,71.20817843866172
1995-05-22,382.8,5.3,72.22641509433963
1995-05-23,383.8,5.415,70.87719298245614
1995-05-24,384.7,5.527,69.60376334358602
1995-05-25,385.9,5.475,70.48401826484019
1995-05-26,386.6,5.46,70.80586080586082
1995-05-30,385.2,5.295,72.74787535410765
1995-05-31,385.1,5.31,72.5235404896422
1995-06-01,388.3,5.365,72.37651444547996
1995-06-02,387.0,5.24,73.85496183206106
1995-06-05,387.7,5.335,72.67104029990628
1995-06-06,387.8,5.305,73.10084825636193
1995-06-07,389.5,5.362,72.6408056695263
1995-06-08,389.5,5.327000000000001,73.11807771728927
1995-06-09,391.1,5.437,71.93305131506345
1995-06-12,390.2,5.382000000000001,72.50092902266815
1995-06-13,389.4,5.357,72.68993839835728
1995-06-14,390.6,5.317,73.46247884145195
1995-06-15,393.9,5.445,72.34159779614325
1995-06-16,392.7,5.415,72.52077562326869
1995-06-19,394.2,5.5,71.67272727272727
1995-06-20,393.4,5.472,71.89327485380116
1995-06-21,392.5,5.435,72.21711131554738
1995-06-22,391.9,5.357,73.15661750980026
1995-06-23,392.1,5.355,73.22128851540616
1995-06-26,391.8,5.322,73.61894024802706
1995-06-27,391.0,5.312,73.60692771084337
1995-06-28,388.8,5.222,74.45423209498276
1995-06-29,389.4,5.2780000000000005,73.77794619173929
1995-06-30,385.6,5.013999999999999,76.90466693258877
1995-07-05,385.2,5.08,75.8267716535433
1995-07-06,385.2,5.105,75.4554358472086
1995-07-07,386.7,5.19,74.5086705202312
1995-07-10,386.6,5.17,74.77756286266926
1995-07-11,386.7,5.175,74.72463768115942
1995-07-12,390.2,5.2829999999999995,73.85954949839108
1995-07-13,389.4,5.235,74.38395415472779
1995-07-14,389.6,5.255,74.13891531874405
1995-07-17,389.9,5.375,72.53953488372093
1995-07-18,390.1,5.345,72.9840972871843
1995-07-19,388.4,5.212999999999999,74.50604258584309
1995-07-20,386.3,5.148,75.03885003885004
1995-07-21,386.6,5.21,74.20345489443379
1995-07-24,387.3,5.195,74.55245428296439
1995-07-25,386.2,5.17,74.70019342359768
1995-07-26,386.5,5.2,74.32692307692308
1995-07-27,383.2,5.14,74.55252918287938
1995-07-28,382.9,5.085,75.29990167158309
1995-07-31,382.3,5.052,75.67300079176565
1995-08-01,386.0,5.16,74.8062015503876
1995-08-02,386.0,5.115,75.46432062561094
1995-08-03,387.4,5.17,74.93230174081238
1995-08-04,386.4,5.167000000000001,74.78227211147666
1995-08-07,386.7,5.195,74.43695861405196
1995-08-08,387.5,5.247999999999999,73.8376524390244
1995-08-09,387.4,5.25,73.79047619047618
1995-08-10,387.1,5.275,73.38388625592417
1995-08-11,386.4,5.215,74.09395973154362
1995-08-14,387.0,5.352,72.30941704035874
1995-08-15,388.0,5.345,72.59120673526661
1995-08-16,385.0,5.37,71.69459962756052
1995-08-17,386.1,5.58,69.19354838709678
1995-08-18,387.0,5.697,67.9304897314376
1995-08-21,386.8,5.792000000000001,66.7817679558011
1995-08-22,385.2,5.655,68.11671087533156
1995-08-23,385.6,5.6370000000000005,68.40518006031577
1995-08-24,385.1,5.607,68.68200463706081
1995-08-25,385.0,5.5920000000000005,68.8483547925608
1995-08-28,385.0,5.612,68.60299358517463
1995-08-29,384.1,5.519,69.59594129371263
1995-08-30,383.1,5.236000000000001,73.16653934300993
1995-08-31,384.2,5.311,72.34042553191489
1995-09-01,382.1,5.35,71.42056074766356
1995-09-05,381.5,5.26,72.52851711026616
1995-09-06,381.7,5.36,71.21268656716417
1995-09-07,384.2,5.452999999999999,70.45662937832387
1995-09-08,383.3,5.4030000000000005,70.94206922080325
1995-09-11,384.3,5.53,69.49367088607595
1995-09-12,386.8,5.555,69.63096309630964
1995-09-13,385.9,5.445,70.87235996326905
1995-09-14,387.1,5.535,69.93676603432701
1995-09-15,386.5,5.495,70.33666969972703
1995-09-18,387.1,5.565,69.55974842767296
1995-09-19,386.7,5.522,70.02897500905469
1995-09-20,385.1,5.445,70.72543617998163
1995-09-21,385.5,5.517,69.87493202827623
1995-09-22,383.5,5.447,70.40572792362768
1995-09-25,383.7,5.457000000000001,70.31335898845518
1995-09-26,384.3,5.495,69.93630573248407
1995-09-27,383.8,5.475,70.10045662100457
1995-09-28,383.6,5.517,69.5305419612108
1995-09-29,383.8,5.485,69.97265268915223
1995-10-02,384.8,5.308,72.49434815373023
1995-10-03,385.2,5.305,72.61074458058435
1995-10-04,385.6,5.3420000000000005,72.1827031074504
1995-10-05,385.1,5.307,72.56453740342943
1995-10-06,386.1,5.372000000000001,71.87267311988086
1995-10-09,387.8,5.45,71.1559633027523
1995-10-10,387.6,5.447,71.15843583624013
1995-10-11,387.4,5.442,71.18706357956633
1995-10-12,387.0,5.395,71.73308619091752
1995-10-13,386.4,5.397,71.5953307392996
1995-10-16,386.1,5.36,72.03358208955224
1995-10-17,386.0,5.355,72.08216619981326
1995-10-18,385.9,5.365,71.9291705498602
1995-10-19,383.8,5.332000000000001,71.98049512378094
1995-10-20,384.1,5.37,71.5270018621974
1995-10-23,384.2,5.362,71.65236851920925
1995-10-24,384.2,5.367000000000001,71.58561580026084
1995-10-25,384.5,5.45,70.55045871559633
1995-10-26,384.3,5.435,70.7083716651334
1995-10-27,383.9,5.32,72.16165413533834
1995-10-30,383.8,5.343,71.83230394909228
1995-10-31,384.3,5.36,71.69776119402985
1995-11-01,383.8,5.317,72.18356215911228
1995-11-02,384.2,5.34,71.94756554307116
1995-11-03,383.7,5.295,72.46458923512748
1995-11-06,383.7,5.275,72.73933649289098
1995-11-07,386.6,5.367000000000001,72.03279299422395
1995-11-08,386.2,5.357,72.09258913571028
1995-11-09,387.4,5.3870000000000005,71.91386671616854
1995-11-10,390.5,5.44,71.78308823529412
1995-11-13,388.1,5.312,73.06099397590361
1995-11-14,386.5,5.32,72.65037593984962
1995-11-15,385.6,5.3420000000000005,72.1827031074504
1995-11-16,386.2,5.31,72.73069679849341
1995-11-17,387.5,5.347,72.47054423040957
1995-11-20,387.1,5.337000000000001,72.53138467303728
1995-11-21,385.4,5.275,73.06161137440758
1995-11-22,382.1,5.155,74.12221144519884
1995-11-27,384.9,5.202000000000001,73.9907727797001
1995-11-28,387.9,5.1979999999999995,74.62485571373605
1995-11-29,387.8,5.129,75.60928056151297
1995-11-30,387.2,5.186,74.6625530273814
1995-12-01,387.4,5.242000000000001,73.90309042350246
1995-12-04,387.3,5.237,73.9545541340462
1995-12-05,388.7,5.277,73.65927610384688
1995-12-06,390.3,5.3,73.64150943396227
1995-12-07,390.5,5.272,74.07056145675266
1995-12-08,391.4,5.2620000000000005,74.38236412010642
1995-12-11,390.0,5.255,74.21503330161751
1995-12-12,389.8,5.2,74.96153846153847
1995-12-13,387.9,5.145,75.39358600583091
1995-12-14,387.3,5.162000000000001,75.02905850445563
1995-12-15,387.6,5.162000000000001,75.0871755133669
1995-12-18,388.6,5.197,74.77390802385992
1995-12-19,388.4,5.165,75.19845111326234
1995-12-20,389.6,5.187,75.11085405822249
1995-12-21,388.7,5.18,75.03861003861005
1995-12-22,388.2,5.19,74.79768786127167
1995-12-26,388.6,5.195,74.80269489894128
1995-12-27,387.7,5.1770000000000005,74.88893181379176
1995-12-28,387.8,5.172000000000001,74.98066511987625
1995-12-29,388.1,5.207000000000001,74.53428077587861
1996-01-02,391.9,5.39,72.708719851577
1996-01-03,396.2,5.3870000000000005,73.54742899573046
1996-01-04,395.4,5.41,73.08687615526802
1996-01-05,396.5,5.55,71.44144144144144
1996-01-08,396.5,5.55,71.44144144144144
1996-01-09,396.9,5.557,71.42342990822385
1996-01-10,400.2,5.62,71.20996441281139
1996-01-11,399.3,5.53,72.20614828209764
1996-01-12,396.7,5.47,72.52285191956125
1996-01-15,396.1,5.445,72.74563820018365
1996-01-16,398.8,5.487,72.68088208492802
1996-01-17,400.0,5.515,72.52946509519492
1996-01-18,397.6,5.46,72.82051282051283
1996-01-19,399.9,5.47,73.10786106032907
1996-01-22,403.5,5.595,72.11796246648794
1996-01-23,403.6,5.575,72.39461883408072
1996-01-24,403.5,5.527,73.00524696942283
1996-01-25,406.7,5.585,72.82005371530886
1996-01-26,405.8,5.545,73.18304779080253
1996-01-29,405.8,5.545,73.18304779080253
1996-01-30,404.1,5.563,72.64066151357183
1996-01-31,405.6,5.587999999999999,72.58410880458126
1996-02-01,413.7,5.795,71.38912855910267
1996-02-02,417.7,5.84,71.52397260273973
1996-02-05,415.9,5.815,71.5219260533104
1996-02-06,414.6,5.777,71.76735329755928
1996-02-07,411.4,5.71,72.04903677758318
1996-02-08,411.5,5.727,71.85262790291601
1996-02-09,407.8,5.667000000000001,71.96047291335803
1996-02-12,403.3,5.67,71.12874779541447
1996-02-13,405.1,5.7170000000000005,70.85884205002624
1996-02-14,406.5,5.735,70.88055797733217
1996-02-15,405.7,5.645,71.86891054030116
1996-02-16,407.5,5.722,71.2163579168123
1996-02-20,401.1,5.53,72.53164556962025
1996-02-21,404.0,5.58,72.40143369175627
1996-02-22,401.5,5.525,72.66968325791855
1996-02-23,399.9,5.452000000000001,73.34922964049889
1996-02-26,400.6,5.477,73.14223114843892
1996-02-27,399.6,5.452000000000001,73.29420396184885
1996-02-28,402.1,5.483,73.33576509210287
1996-02-29,401.2,5.497000000000001,72.9852646898308
1996-03-01,400.2,5.54,72.23826714801444
1996-03-04,395.2,5.417000000000001,72.95551043012736
1996-03-05,394.6,5.39,73.20964749536179
1996-03-06,394.4,5.407,72.94248196781949
1996-03-07,396.4,5.455,72.66727772685608
1996-03-08,398.2,5.522,72.11155378486055
1996-03-11,396.7,5.525,71.80090497737555
1996-03-12,397.5,5.595,71.0455764075067
1996-03-13,397.7,5.632000000000001,70.61434659090908
1996-03-14,396.5,5.597,70.8415222440593
1996-03-15,396.9,5.612,70.72344975053457
1996-03-18,396.3,5.57,71.14901256732496
1996-03-19,396.0,5.54,71.48014440433212
1996-03-20,396.5,5.587000000000001,70.96831931269017
1996-03-21,398.7,5.63,70.81705150976909
1996-03-22,398.9,5.65,70.60176991150442
1996-03-25,399.0,5.65,70.61946902654867
1996-03-26,400.5,5.71,70.14010507880911
1996-03-27,400.4,5.6850000000000005,70.43095866314863
1996-03-28,396.9,5.53,71.77215189873417
1996-03-29,395.8,5.54,71.44404332129965
1996-04-01,397.7,5.55,71.65765765765765
1996-04-02,396.6,5.517,71.88689505165851
1996-04-03,396.8,5.522,71.85802245563201
1996-04-04,397.6,5.435,73.15547378104877
